split,problem_id,problem_index,strategy,strategy_raw,combined_score,mse_train_score,raw_mse_train,negative_mse,iteration,generation,can_run,optimization_success,program_id,parent_id,result_file
phys_osc,PO33,33,beam_search,beam_search,5.78183156370965,,,-1.6516026175205651e-06,18,3,,False,547e8982-422f-446e-bf8d-f70112e2201c,f466a177-8637-46f2-8214-59a3c4f13498,problems/phys_osc/PO33/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO33,33,best_of_n,best_of_n,5.650714163055705,,,-2.234042763281742e-06,9,2,,False,38a7164d-9dd7-4bb9-9b16-300e4696597f,d9439ada-cf3a-435b-af5e-9c8e5e5938d8,problems/phys_osc/PO33/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO33,33,map_elites,openevolve,8.322222248323211,,,-3.7618723768212105e-09,200,10,,False,0a63bf88-8d75-4bc9-a77b-0b5c6e76b6d0,19ac01d2-d5bc-43c0-9909-e8c14cf91b0c,problems/phys_osc/PO33/openevolve_output/best/best_program_info.json
phys_osc,PO34,34,beam_search,beam_search,6.9316115808846535,,,-1.1605458218044243e-07,13,2,,False,8d6bb213-b1c6-4a6e-89cf-f4498d4253cc,44ad2c04-92c4-425c-aabd-14db0a42f3bc,problems/phys_osc/PO34/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO34,34,best_of_n,best_of_n,6.215742763783744,,,-6.074953113702555e-07,9,2,,False,28bc2160-60a8-4bf9-99d8-45ae8f2d3fec,35f04044-323a-4eed-a637-fe910e4912a6,problems/phys_osc/PO34/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO34,34,map_elites,openevolve,7.057179555593202,,,-8.666383070862753e-08,156,5,,False,2e49dda8-98ea-414c-88a8-898856189014,9f6f1d6c-c46c-46d2-bf5c-8d2149906fba,problems/phys_osc/PO34/openevolve_output/best/best_program_info.json
phys_osc,PO35,35,beam_search,beam_search,5.0482712251827895,,,-8.94705767755964e-06,11,2,,False,d95df56d-6b63-4f42-88a7-cc1b0400df61,e804a44a-8887-4725-a4c0-db66642a9eb1,problems/phys_osc/PO35/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO35,35,best_of_n,best_of_n,2.3214147193042924,,,-0.004770733859620629,1,1,,False,3ca5f252-769b-4c63-8e0b-d7929225f3c4,79065be7-a1cc-4b2f-9f36-5b406b3f157c,problems/phys_osc/PO35/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO35,35,map_elites,openevolve,5.247658786880663,,,-5.65281004520026e-06,154,2,,False,81b3a280-67be-4570-ab4a-a21143e31100,38f3b8a9-5d0c-43dd-8fb8-fe454ef8ac50,problems/phys_osc/PO35/openevolve_output/best/best_program_info.json
phys_osc,PO36,36,beam_search,beam_search,6.685990864988964,,,-2.0506732573044186e-07,25,4,,False,7f2c5da4-8849-471d-946f-ccba2396a427,58bb53e0-fa4a-4c0c-9c33-da35599ca101,problems/phys_osc/PO36/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO36,36,best_of_n,best_of_n,3.0161216968233022,,,-0.0009635579799030172,9,2,,False,7001d22b-1ae6-4a24-97e5-ed206a675c28,07071826-9475-4f48-b9bc-f4f53fb1fe94,problems/phys_osc/PO36/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO36,36,map_elites,openevolve,8.936003391304759,,,-1.587683075671708e-10,184,4,,False,3d5a20e0-ea94-48e9-b91b-ca326a884422,0d3ec85c-8b3e-4556-8d8b-e15449debb48,problems/phys_osc/PO36/openevolve_output/best/best_program_info.json
phys_osc,PO37,37,beam_search,beam_search,4.142145727538292,,,-7.208555521185234e-05,45,7,,False,cd580206-2146-455b-804a-4514040b8d67,97277624-32f8-4223-a5f9-90e07ddc4070,problems/phys_osc/PO37/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO37,37,best_of_n,best_of_n,2.409783620773771,,,-0.003892389278671282,5,1,,False,ce96eeeb-9aa4-4e1a-b924-06044ad748ba,813171c0-2d01-4487-864f-9ffb9b0fef69,problems/phys_osc/PO37/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO37,37,map_elites,openevolve,8.760810757295728,,,-7.345596630176028e-10,169,9,,False,f75237cf-d3de-4e99-841f-cb34ec4ddf33,f0f84726-8017-49ac-b1c2-eac13d9a41e1,problems/phys_osc/PO37/openevolve_output/best/best_program_info.json
phys_osc,PO38,38,beam_search,beam_search,4.331538466411472,,,-4.6607114434798297e-05,50,8,,False,b2852046-870b-499c-825d-1e351f579b3a,a68e9606-7650-45fb-897a-387c496e77d9,problems/phys_osc/PO38/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO38,38,best_of_n,best_of_n,3.22059706956755,,,-0.0006017307542385042,9,2,,False,815ddfa5-42a8-477c-858f-bff09f25eb06,30d189f0-7ca9-49f8-a115-b55e9d013ac2,problems/phys_osc/PO38/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO38,38,map_elites,openevolve,3.5768006877871468,,,-0.00026497059025512186,182,4,,False,0ef78495-54b1-41d7-9a78-d288fd3cf7cb,94a2c626-b3cd-4331-91c0-317289006036,problems/phys_osc/PO38/openevolve_output/best/best_program_info.json
phys_osc,PO39,39,beam_search,beam_search,7.593772895059375,,,-2.4481624108649286e-08,25,4,,False,300d370f-d72a-4ee1-872b-d67958eb17a4,50033b34-bae0-474c-af4d-c6efe1c30836,problems/phys_osc/PO39/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO39,39,best_of_n,best_of_n,2.286511386116471,,,-0.005169976034026215,5,1,,False,3c7f3421-a1f4-4c91-9a3f-ec409db83255,62a09a07-bccc-4b75-9aee-b9023187589a,problems/phys_osc/PO39/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO39,39,map_elites,openevolve,8.623619842442176,,,-1.3789217530520197e-09,75,3,,False,d3705dfd-c51e-4eb7-aca1-6efe88c675dc,e076b4e5-b0ce-4b48-a307-d1cea045f9ea,problems/phys_osc/PO39/openevolve_output/best/best_program_info.json
phys_osc,PO40,40,beam_search,beam_search,2.0795998921672725,,,-0.00832530313461549,45,6,,False,eb54bbbc-b18f-4476-bafc-b48a47efd090,f49a8eba-8ee6-4d97-8212-71e6fdd6fe9c,problems/phys_osc/PO40/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO40,40,best_of_n,best_of_n,1.4051234389329352,,,-0.039343822314550164,5,1,,False,2ac4b5ae-ac73-4349-9391-c33daf1e1965,b807dd83-f885-46c9-ab9c-a6e64f280530,problems/phys_osc/PO40/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO40,40,map_elites,openevolve,2.491286474919244,,,-0.003226364203071249,143,3,,False,bbff2f9e-24cc-4521-94b2-bf7c6694b0ed,70d9337c-65f0-448d-bde4-839af8e5afee,problems/phys_osc/PO40/openevolve_output/best/best_program_info.json
phys_osc,PO41,41,beam_search,beam_search,4.658310864645651,,,-2.196187224525474e-05,9,2,,False,8fc51874-2b3b-47f1-b6a8-59e8ff082e8c,52d069a6-97a4-4fb4-b062-bd2fe56a0707,problems/phys_osc/PO41/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO41,41,best_of_n,best_of_n,4.669810957217472,,,-2.1387929193795062e-05,9,2,,False,89d649fd-89a4-4668-ad43-a060db51e22a,33a3806c-fc3f-4d27-a7ef-c79433c0150e,problems/phys_osc/PO41/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO41,41,map_elites,openevolve,5.014959915326863,,,-9.660400480270903e-06,196,7,,False,6a35d62a-2ce7-4f6e-821a-74eee373d7bc,dbc3d133-3a78-4267-8bb8-55eb29075ab4,problems/phys_osc/PO41/openevolve_output/best/best_program_info.json
phys_osc,PO42,42,beam_search,beam_search,7.300010864193944,,,-4.911746962190598e-08,16,2,,False,31096d00-2c18-45fe-9748-6bf88750ced1,6c43a250-3fe0-4a2e-b47c-0fee7c1c7480,problems/phys_osc/PO42/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO42,42,best_of_n,best_of_n,6.132722326161772,,,-7.356779549991536e-07,9,2,,False,908ab28a-5590-4f8e-a431-fe4436ff6aa2,019a20ca-dfc8-4de9-a005-2f4e9e702208,problems/phys_osc/PO42/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO42,42,map_elites,openevolve,7.723502153139313,,,-1.7901568601695355e-08,83,4,,False,ad5308e6-7d55-4130-8af4-dad5f603640a,dd288ccf-f771-4bcf-95ff-4102e984312e,problems/phys_osc/PO42/openevolve_output/best/best_program_info.json
phys_osc,PO43,43,beam_search,beam_search,4.4414194791418735,,,-3.6188328174466714e-05,6,1,,False,a5bbf69b-49b5-437a-b604-49e13aaf2160,44e2395c-f247-4a49-a624-e344757e493e,problems/phys_osc/PO43/openevolve_output/beam_search/best/best_program_info.json
phys_osc,PO43,43,best_of_n,best_of_n,3.493537897326778,,,-0.0003209672709236189,5,1,,False,4562f6d5-98b4-43b3-8fff-e559022c2f6d,67b90a1c-0aea-4db8-856e-d4b9dd2dfde7,problems/phys_osc/PO43/openevolve_output/best_of_n/best/best_program_info.json
phys_osc,PO43,43,map_elites,openevolve,5.625886223542176,,,-2.3655396022684323e-06,123,3,,False,da97c891-7c00-44cd-997f-f4ea53efee5d,b848fa81-0b8d-4ffb-9db7-af917f84d3a1,problems/phys_osc/PO43/openevolve_output/best/best_program_info.json
