overall_score,composite_score,smoothness_score,responsiveness_score,accuracy_score,efficiency_score,slope_changes,lag_error,avg_error,false_reversals,correlation,noise_reduction,execution_time,success_rate,iteration,generation,program_id,strategy,strategy_key,round,output_dir
0.5222222222222223,0.5555555555555556,1.0,0.004339802944275303,0.0,1.0,0.0,229.4252088955132,114.61808726993948,0.0,-0.054043941594801435,0.0,0.019138526916503907,1.0,86,3,f7fabdc8-2692-4ee9-ab22-4ad5900cd531,MAP-Elites,map_elites,round0,openevolve_output_round0
0.38987798748202884,0.42000321782831856,0.23255813953488372,0.5348590041057663,0.3768253622186232,1.0,66.0,0.8696516134600849,1.241821020768923,55.2,0.3768253622186232,0.0,0.025807619094848633,1.0,9,1,b9c2e4ad-4d15-47ff-9c26-15f2c813ab8d,Best-of-N,best_of_n,round0,openevolve_output_round0/best_of_n
0.3129929764794316,0.37960778068375267,0.09842519685039369,0.5548916479757745,0.20732412417925894,1.0,183.2,0.802153634223844,1.4903165318811773,151.6,0.20732412417925894,0.0,0.010249185562133788,1.0,29,4,c8f6b37d-857b-4ed6-a58f-1b9363d563ed,Beam Search,beam_search,round0,openevolve_output_round0/beam_search
0.33971155459528657,0.38356366802629716,0.0441306266548985,0.5574618240909317,0.38729981026894006,1.0,433.2,0.7938448101459276,1.2749698294162493,358.6,0.38729981026894006,0.0,0.0429499626159668,1.0,48,5,0030150c-3d24-46a9-90d4-5fe2f1e4327f,MCTS,mcts,round0,openevolve_output_round0/mcts
